"year","species","D_cm","H_m","V_m3","X_utm","Y_utm"
1971,"fasy",44.357,26.336,1.8,28.12,42.69
1971,"fasy",51.998,27.281,2.3,44.3,33.51
1971,"fasy",27.624,22.74,0.7,81.65,88.42
1971,"fasy",37.785,25.232,1.4,8.87,98.29
1971,"fasy",50.393,27.141,2.3,0.51,63.95
1971,"fasy",20.066,19.978,0.2,29.08,35.06
1971,"fasy",41.355,25.873,1.4,85.24,91.42
1971,"fasy",22.597,21.2,0.4,63.44,4.3
1971,"fasy",37.77,25.232,1.4,56.64,26.76
1971,"fasy",33.484,24.367,1,14.45,45.1
1971,"fasy",23.023,21.394,0.4,0.31,51.77
1971,"fasy",49.928,27.044,2.3,97.65,85.28
1971,"fasy",23.72,21.642,0.4,75.85,97.75
1971,"fasy",28.747,23.263,0.7,75.15,71.41
1971,"fasy",39.462,25.539,1.4,52.43,31.75
1971,"fasy",40.21,25.643,1.4,86.23,88.98
1971,"fasy",38.087,25.287,1.4,22.26,14.12
1971,"fasy",42.915,26.054,1.8,77.24,95.08
1971,"fasy",24.111,21.752,0.4,54.91,52.39
1971,"fasy",42.405,26.05,1.4,36.45,37.87
1971,"fasy",52.634,27.403,2.8,5.84,52.73
1971,"fasy",39.845,25.609,1.4,21.48,89.32
1971,"fasy",25.852,22.691,0.4,42.58,86.21
1971,"fasy",51.221,27.234,2.3,3.74,90.7
1971,"fasy",36.364,24.956,1,90.03,87.57
1971,"fasy",33.443,24.347,1,58.71,94.89
1971,"fasy",41.923,25.957,1.4,90.81,15.21
1971,"fasy",27.487,22.812,0.4,10.41,84.8
1971,"fasy",39.956,25.617,1.4,63.11,3.12
1971,"fasy",52.028,27.34,2.3,20.11,60.85
1971,"fasy",34.663,24.619,1,17.01,67.35
1971,"fasy",42.506,26.054,1.8,36.86,10.6
1971,"fasy",34.124,24.54,1,5.53,30.19
1971,"fasy",43.483,26.222,1.8,41.73,34.95
1971,"fasy",44.494,26.34,1.8,59.83,27.74
1971,"fasy",47.049,26.703,1.8,17.86,32.53
1971,"fasy",39.904,25.622,1.4,54.62,56.09
1971,"fasy",31.682,24.011,0.7,71.47,91.22
1971,"fasy",23.056,21.326,0.4,98.76,1.6
1971,"fasy",55.726,27.732,2.8,96.73,56.31
1971,"fasy",39.893,25.592,1.4,58.49,21.75
1971,"fasy",29.954,23.539,0.7,77.69,59.89
1971,"fasy",33.647,24.372,1,54.75,84.4
1971,"fasy",42.243,26.006,1.4,74.39,72.74
1971,"fasy",33.09,24.246,1,11.41,82.43
1971,"fasy",43.216,26.168,1.8,79.93,97.94
1971,"fasy",37.043,25.097,1,97.55,39.38
1971,"fasy",20.219,19.919,0.2,15.57,71.24
1971,"fasy",28.018,22.927,0.7,58.91,16.84
1974,"fasy",36.269,24.958,1,22.07,0.09
1974,"fasy",37.797,25.491,1.4,38.15,59.46
1974,"fasy",40.273,25.616,1.4,43.9,28.63
1974,"fasy",44.619,26.255,1.8,63.85,88.13
1974,"fasy",27.841,23.389,0.7,8.17,13.51
1974,"fasy",41.923,25.914,1.4,35.71,3.07
1974,"fasy",46.35,26.511,1.8,42.33,69.9
1974,"fasy",45.983,26.521,1.8,35.3,99.21
1974,"fasy",34.569,24.639,1,14.45,45.1
1974,"fasy",41.432,25.848,1.4,2.02,1.25
1974,"fasy",30.546,23.688,0.7,29.01,16.92
1974,"fasy",43.817,26.231,1.8,71.35,32.44
1974,"fasy",35.778,24.922,1,5.53,30.19
1974,"fasy",46.043,26.526,1.8,28.19,50.69
1974,"fasy",40.171,25.601,1.4,12.36,21.44
1974,"fasy",39.702,25.549,1.4,30.85,62.21
1974,"fasy",32.203,24.094,0.7,14.67,60.56
1974,"fasy",30.501,23.711,0.7,83.28,54.83
