year,species,D_cm,H_m,V_m3,X_utm,Y_utm,weight
1967,fasy,40.5,26.449382781982422,1.55354558706241,NA,NA,8.538515745285652
1967,fasy,69.5,29.675960540771484,4.705991066107688,NA,NA,0.052886854594862386
1967,fasy,76.5,29.97505760192871,5.631310885404899,NA,NA,0.004855139048552353
1967,fasy,49.5,27.962543487548828,2.39109519201267,NA,NA,4.0388038086582165
1967,fasy,19.5,18.941757202148438,0.2698609682574784,NA,NA,2.6889988367141053
1967,fasy,88.5,30.299365997314453,7.321071482514168,NA,NA,2.831911327409826E-5
1967,fasy,44.5,27.203643798828125,1.9074178145059064,NA,NA,6.712648498748111
1967,fasy,99.5,30.467445373535156,8.958956561367453,NA,NA,7.906027894027192E-8
1967,fasy,36.5,25.534513473510742,1.2315705897146982,NA,NA,9.372363990433827
1967,fasy,53.5,28.450050354003906,2.808402444672424,NA,NA,2.278848076482881
1967,fasy,8.5,10.839970588684082,0.024983262181538988,NA,NA,0.2900734679948888
1967,fasy,73.5,29.859338760375977,5.228643087732618,NA,NA,0.014279108468742108
1967,fasy,31.5,24.113513946533203,0.8775022135115309,NA,NA,8.5585870263814
1967,fasy,9.5,11.755955696105957,0.035938461675696545,NA,NA,0.37190449574854423
1967,fasy,96.5,30.43026351928711,8.505376350480253,NA,NA,4.3909012632028177E-7
1967,fasy,22.5,20.521743774414062,0.38819096569766465,NA,NA,4.067352570903291
1967,fasy,84.5,30.211755752563477,6.744985339725558,NA,NA,1.8230944290957256E-4
1967,fasy,60.5,29.10479164123535,3.597004710653795,NA,NA,0.5871141374599171
1967,fasy,67.5,29.569852828979492,4.451187423540959,NA,NA,0.09630810308663185
1967,fasy,20.5,19.49338150024414,0.3067698678567556,NA,NA,3.115294029294863
1967,fasy,90.5,30.337093353271484,7.613363987396643,NA,NA,1.0561036530869968E-5
1967,fasy,11.5,13.46859073638916,0.06403991882754072,NA,NA,0.5946674581401153
1967,fasy,85.5,30.235305786132812,6.88789523006331,NA,NA,1.1604565118016755E-4
1967,fasy,56.5,28.758188247680664,3.1377178349986665,NA,NA,1.346784308087766
1967,fasy,29.5,23.44273567199707,0.7518314085910883,NA,NA,7.737733034199694
1967,fasy,94.5,30.402223587036133,8.205668891623445,NA,NA,1.3150539629525114E-6
1967,fasy,42.5,26.844730377197266,1.7266405590613383,NA,NA,7.711535457033766
1967,fasy,65.5,29.45281410217285,4.200991572918942,NA,NA,0.16903336621554219
1967,fasy,23.5,21.00066375732422,0.43269315119737883,NA,NA,4.583699832230789
1967,fasy,30.5,23.786136627197266,0.8134939886487261,NA,NA,8.175391986349
1967,fasy,79.5,30.07489776611328,6.042460119844497,NA,NA,0.0015194620175818837
1967,fasy,39.5,26.23692512512207,1.4699700316768098,NA,NA,8.86137488127144
1967,fasy,32.5,24.42559814453125,0.9438240978937152,NA,NA,8.87757193445428
1967,fasy,61.5,29.181367874145508,3.7152388385014103,NA,NA,0.46620320045906694
1967,fasy,77.5,30.00998878479004,5.767447418401207,NA,NA,0.003326844055577032
1967,fasy,38.5,26.01396942138672,1.3884245171143619,NA,NA,9.112100037710247
1967,fasy,100.5,30.478660583496094,9.111146842423816,NA,NA,4.382853688542915E-8
1967,fasy,17.5,17.757831573486328,0.2036312086634641,NA,NA,1.948810792138839
1968,fasy,56.5,28.794605255126953,3.141691183137895,NA,NA,1.4405697696900919
1968,fasy,64.5,29.427106857299805,4.082853526213001,NA,NA,0.2453897193263705
1968,fasy,17.5,17.779659271240234,0.20388150952128983,NA,NA,1.8530335545907564
1968,fasy,96.5,30.46889877319336,8.51617505337879,NA,NA,5.967060765572965E-7
1968,fasy,83.5,30.225326538085938,6.611229891162698,NA,NA,3.516404368314927E-4
1968,fasy,63.5,29.36089515686035,3.960619289324573,NA,NA,0.3161068901534011
1968,fasy,75.5,29.976348876953125,5.503089697296957,NA,NA,0.008281773353607845
1968,fasy,51.5,28.25384521484375,2.599816160345037,NA,NA,3.235585160972899
1968,fasy,37.5,25.812477111816406,1.3105943406457372,NA,NA,9.246874161416372
1968,fasy,49.5,27.997905731201172,2.3941190403551333,NA,NA,4.195024461077155
1968,fasy,36.5,25.566654205322266,1.2331207888235258,NA,NA,9.306767284927966
1968,fasy,48.5,27.860301971435547,2.293769484351632,NA,NA,4.711630621325915
1968,fasy,40.5,26.482736587524414,1.5555046746463665,NA,NA,8.585523399541518
1968,fasy,54.5,28.593957901000977,2.9203633229886266,NA,NA,2.0464912306476584
1968,fasy,91.5,30.393136978149414,7.770355642072783,NA,NA,8.318280920770687E-6
1968,fasy,45.5,27.40506362915039,2.0031246485553353,NA,NA,6.31924314792203
1968,fasy,70.5,29.7629337310791,4.841191254736224,NA,NA,0.04432346164316866
1968,fasy,94.5,30.44082260131836,8.21608690364274,NA,NA,1.7611879216648005E-6
1968,fasy,4.5,6.752036094665527,0.0,NA,NA,0.09176261754401627
1968,fasy,42.5,26.87860870361328,1.7288195972428022,NA,NA,7.806103404339338
1968,fasy,12.5,14.285435676574707,0.08147790934079757,NA,NA,0.7002703106298404
1968,fasy,82.5,30.19930076599121,6.469709551462347,NA,NA,5.388832998191918E-4
1968,fasy,99.5,30.50613021850586,8.970331845426445,NA,NA,1.0988105465499157E-7
1968,fasy,52.5,28.37277603149414,2.705097262313045,NA,NA,2.8029019923902436
1968,fasy,50.5,28.128984451293945,2.496145682734523,NA,NA,3.701079071786202
1968,fasy,60.5,29.14166831970215,3.6015622277730865,NA,NA,0.6396618285674339
1968,fasy,65.5,29.49015235900879,4.206317301787195,NA,NA,0.18875974379051036
1968,fasy,61.5,29.218345642089844,3.719946679484752,NA,NA,0.5103651349066046
1968,fasy,21.5,20.04450035095215,0.34664341440395635,NA,NA,3.423949348616552
1968,fasy,9.5,11.76982307434082,0.03598085484679374,NA,NA,0.34999490813480794
1968,fasy,102.5,30.53821563720703,9.428868249132858,NA,NA,1.8636367232746234E-8
1968,fasy,8.5,10.852622985839844,0.025012422607093767,NA,NA,0.2727228174711231
1968,fasy,38.5,26.0467472076416,1.3901739418682637,NA,NA,9.10377742259089
1968,fasy,66.5,29.550186157226562,4.330985320381589,NA,NA,0.143877541589355
1968,fasy,6.5,8.891352653503418,0.0,NA,NA,0.16111373829396036
1968,fasy,95.5,30.45520782470703,8.365850120984977,NA,NA,1.0298352202831103E-6
1968,fasy,18.5,18.38627052307129,0.23577460560488014,NA,NA,2.190274043252836
1968,fasy,85.5,30.273681640625,6.896637621060647,NA,NA,1.456796285348956E-4
1968,fasy,5.5,7.844532489776611,0.0,NA,NA,0.12214731374463214
1968,fasy,35.5,25.308719635009766,1.1577896610240785,NA,NA,9.281824467939527
1968,fasy,58.5,28.97660255432129,3.36883612594417,NA,NA,0.9776449118651874
1968,fasy,24.5,21.484195709228516,0.4803065259281195,NA,NA,4.929822511750007
1968,fasy,31.5,24.14377212524414,0.8786033229912421,NA,NA,8.380640330026697
1968,fasy,28.5,23.111438751220703,0.6934118600787335,NA,NA,7.052306959146211
1968,fasy,100.5,30.517358779907227,9.122715098485227,NA,NA,6.138162375420104E-8
1968,fasy,78.5,30.081363677978516,5.911996491086427,NA,NA,0.0027125923241765305
1968,fasy,25.5,21.920434951782227,0.5298826263261862,NA,NA,5.465883930433135
1968,fasy,11.5,13.484729766845703,0.06411665604679558,NA,NA,0.5608333656427388
1968,fasy,89.5,30.357181549072266,7.4763582587737165,NA,NA,2.2406097180547604E-5
1968,fasy,0.5,1.9315954446792603,0.0,NA,NA,0.026674636044226843
1968,fasy,15.5,16.478206634521484,0.1476040917325159,NA,NA,1.290460166483358
1968,fasy,62.5,29.291364669799805,3.839641609157683,NA,NA,0.40349873158693017
1968,fasy,59.5,29.0611515045166,3.484516050337089,NA,NA,0.7944205758838069
1968,fasy,71.5,29.80990982055664,4.9715038168221986,NA,NA,0.032275306442387984
1968,fasy,57.5,28.8878231048584,3.254551364471462,NA,NA,1.1921816021357388
1968,fasy,90.5,30.3756046295166,7.62302873544152,NA,NA,1.3714645731798059E-5
1968,fasy,101.5,30.528045654296875,9.275566872668664,NA,NA,3.397695063706949E-8
1968,fasy,20.5,19.51751136779785,0.3071496027057739,NA,NA,2.9772854722168627
1968,fasy,68.5,29.661773681640625,4.5838310191887395,NA,NA,0.08133025056238531
1968,fasy,81.5,30.171958923339844,6.32900521203856,NA,NA,8.183163969429768E-4
1968,fasy,30.5,23.815959930419922,0.8145139557948636,NA,NA,7.984810694321342
1968,fasy,55.5,28.696725845336914,3.030284955394413,NA,NA,1.7248716649564468
1968,fasy,46.5,27.564224243164062,2.0982377028790142,NA,NA,5.782778010970736
1968,fasy,67.5,29.60734748840332,4.456831542145219,NA,NA,0.10866939572580578
1968,fasy,22.5,20.547237396240234,0.3886732051108753,NA,NA,3.9017977031231954
1968,fasy,13.5,15.050288200378418,0.10113967623008585,NA,NA,0.866419322873827
1968,fasy,14.5,15.780739784240723,0.12316463164778285,NA,NA,1.06223618549864
1968,fasy,3.5,5.6131367683410645,0.0,NA,NA,0.06830904140187158
1968,fasy,33.5,24.754152297973633,1.0136985740140614,NA,NA,8.982435485598323
1968,fasy,87.5,30.31749153137207,7.185066683997353,NA,NA,5.818637406402594E-5
1968,fasy,47.5,27.715852737426758,2.1951308769431725,NA,NA,5.243708934943666
1968,fasy,77.5,30.048067092895508,5.774765469779198,NA,NA,0.003971307511789525
1968,fasy,76.5,30.013090133666992,5.638455926219216,NA,NA,0.0057612022471561835
1968,fasy,29.5,23.472103118896484,0.7527732512701184,NA,NA,7.5384598538684005
1968,fasy,41.5,26.685453414916992,1.6411824993652195,NA,NA,8.224040495086554
1968,fasy,43.5,27.062650680541992,1.8183798115594763,NA,NA,7.341992842139643
1968,fasy,79.5,30.113061904907227,6.050127819614053,NA,NA,0.001835972428845948
1968,fasy,7.5,9.893609046936035,0.015953092427999818,NA,NA,0.2105773997262127
1968,fasy,10.5,12.64669132232666,0.04898069163931344,NA,NA,0.4450742971855222
1968,fasy,88.5,30.337827682495117,7.330364770914017,NA,NA,3.6272580125308876E-5
1968,fasy,32.5,24.456268310546875,0.945009216947941,NA,NA,8.71606304303134
1968,fasy,98.5,30.49432945251465,8.818434779416489,NA,NA,1.949117332777569E-7
1968,fasy,44.5,27.238000869750977,1.909826803890457,NA,NA,6.8426481932524466
1968,fasy,1.5,3.198084592819214,0.0,NA,NA,0.036829391899134124
1968,fasy,103.5,30.547893524169922,9.582600718340053,NA,NA,1.0129063158457604E-8
1968,fasy,26.5,22.336456298828125,0.5819407056777778,NA,NA,6.005097986659457
1968,fasy,16.5,17.144067764282227,0.1744991241349941,NA,NA,1.5534549619303117
1968,fasy,53.5,28.486059188842773,2.8119570007639934,NA,NA,2.4059887723753315
1968,fasy,72.5,29.85463523864746,5.1028731290138,NA,NA,0.02328829495183652
1968,fasy,74.5,29.937753677368164,5.368688605730209,NA,NA,0.011796798902816286
1968,fasy,39.5,26.26999855041504,1.4718230286950855,NA,NA,8.881348399116463
1968,fasy,97.5,30.4819278717041,8.667042613663993,NA,NA,3.4259723910570675E-7
1968,fasy,84.5,30.25010108947754,6.753546203829265,NA,NA,2.273701829281664E-4
1968,fasy,34.5,25.038089752197266,1.0846370641416758,NA,NA,9.172726311670933
1968,fasy,92.5,30.40982437133789,7.918320490487903,NA,NA,4.999345900185479E-6
1968,fasy,73.5,29.897216796875,5.235275878073585,NA,NA,0.016650820030971333
1968,fasy,19.5,18.96515464782715,0.2701943088909911,NA,NA,2.5653355954928276
1968,fasy,80.5,30.14323616027832,6.189137770829121,NA,NA,0.0012313411596047142
1968,fasy,93.5,30.42570686340332,8.066903979520308,NA,NA,2.9845191043312456E-6
1968,fasy,69.5,29.713594436645508,4.711959020456552,NA,NA,0.060315312634978475
1968,fasy,27.5,22.733165740966797,0.6364586328591015,NA,NA,6.537479876720462
1968,fasy,2.5,4.427876949310303,0.0,NA,NA,0.05038730262737534
1968,fasy,23.5,21.026792526245117,0.4332315027224514,NA,NA,4.40588068770746
1968,fasy,86.5,30.296127319335938,7.040484500428769,NA,NA,9.248999447047625E-5
1969,fasy,33.5,24.784929275512695,1.014958911183691,NA,NA,8.836644561027885
1969,fasy,26.5,22.364059448242188,0.5826598616635817,NA,NA,5.807159918603484
1969,fasy,102.5,30.576581954956055,9.44071409368244,NA,NA,2.6214587003766296E-8
1969,fasy,81.5,30.2098445892334,6.336952278966202,NA,NA,9.95641754531164E-4
1969,fasy,16.5,17.164857864379883,0.17471073402289236,NA,NA,1.4748689650562952
1969,fasy,51.5,28.289213180541992,2.603070592019084,NA,NA,3.380849523520528
1969,fasy,87.5,30.355567932128906,7.1940905664066666,NA,NA,7.355232012139962E-5
1969,fasy,20.5,19.54141616821289,0.30752579564409877,NA,NA,2.8450914098388926
1969,fasy,6.5,8.901313781738281,0.0,NA,NA,0.1512585800300676
1969,fasy,52.5,28.408300399780273,2.7084842016555166,NA,NA,2.9405725784116035
1969,fasy,72.5,29.892105102539062,5.1092776273462,NA,NA,0.026886661313142577
1969,fasy,24.5,21.51068115234375,0.4808986417020826,NA,NA,4.7470899421927815
1969,fasy,75.5,30.01397705078125,5.509997517077531,NA,NA,0.009723794894129329
1969,fasy,73.5,29.93474006652832,5.24184654549782,NA,NA,0.019330422576087525
1969,fasy,71.5,29.847320556640625,4.977742937247292,NA,NA,0.03705904619279539
1969,fasy,25.5,21.947492599487305,0.530536690785204,NA,NA,5.274298792375425
1969,fasy,77.5,30.08578872680664,5.782014973991904,NA,NA,0.0047171269291942635
1969,fasy,44.5,27.272035598754883,1.912213191864583,NA,NA,6.96489201695396
1969,fasy,31.5,24.17374610900879,0.8796940904820175,NA,NA,8.201361352838727
1969,fasy,29.5,23.501195907592773,0.753706285392561,NA,NA,7.340602381004926
1969,fasy,97.5,30.520221710205078,8.677930846571229,NA,NA,4.6421454378559613E-7
1969,fasy,67.5,29.64449119567871,4.462422831477776,NA,NA,0.12216365119366629
1969,fasy,46.5,27.59868812561035,2.1008611548179643,NA,NA,5.928200070797857
1969,fasy,39.5,26.302762985229492,1.4736587139765118,NA,NA,8.891498885787358
1969,fasy,9.5,11.783561706542969,0.03602285443573716,NA,NA,0.32944399929230583
1969,fasy,64.5,29.464014053344727,4.087974202066232,NA,NA,0.2717234134575526
1969,fasy,40.5,26.51578140258789,1.557445613194548,NA,NA,8.62261978067713
1969,fasy,36.5,25.59849739074707,1.2346566367923033,NA,NA,9.233217322397087
1969,fasy,100.5,30.55569839477539,9.134176161873787,NA,NA,8.50408400196518E-8
1969,fasy,83.5,30.263282775878906,6.619532114582411,NA,NA,4.331984219192394E-4
1969,fasy,99.5,30.544452667236328,8.981600566820452,NA,NA,1.5109940774073538E-7
1969,fasy,69.5,29.750879287719727,4.71787162354872,NA,NA,0.06851638747371223
1969,fasy,62.5,29.328094482421875,3.844456315417705,NA,NA,0.4424792607238045
1969,fasy,94.5,30.479061126708984,8.226407618420758,NA,NA,2.3354315111727034E-6
1969,fasy,43.5,27.09645652770996,1.820651276787644,NA,NA,7.447369111135957
1969,fasy,84.5,30.288087844848633,6.76202701210073,NA,NA,2.818846949245422E-4
1969,fasy,3.5,5.618796348571777,0.0,NA,NA,0.06400503618633396
1969,fasy,27.5,22.76129150390625,0.6372460676067532,NA,NA,6.33613806639483
1969,fasy,34.5,25.069238662719727,1.0859864187927164,NA,NA,9.048587849261352
1969,fasy,82.5,30.23722267150879,6.4778337036153335,NA,NA,6.597267101312618E-4
1969,fasy,1.5,3.200575113296509,0.0,NA,NA,0.03447616303736265
1969,fasy,30.5,23.845504760742188,0.815524399072791,NA,NA,7.794314500823114
1969,fasy,89.5,30.39531135559082,7.485748856955885,NA,NA,2.8702658116659355E-5
1969,fasy,63.5,29.397716522216797,3.965586283999323,NA,NA,0.34832053255453443
1969,fasy,14.5,15.7997407913208,0.1233129296407763,NA,NA,1.0056634580444013
1969,fasy,61.5,29.254980087280273,3.7246108101788806,NA,NA,0.5570171844150663
1969,fasy,37.5,25.844642639160156,1.312227502698259,NA,NA,9.200933472506117
1969,fasy,66.5,29.587255477905273,4.336418338056734,NA,NA,0.16091944483912796
1969,fasy,18.5,18.40869140625,0.2360621176852741,NA,NA,2.085937457455557
1969,fasy,19.5,18.98833465576172,0.27052455171475254,NA,NA,2.4471909933729394
1969,fasy,47.5,27.750516891479492,2.1978763221439808,NA,NA,5.395352332142552
1969,fasy,4.5,6.759190559387207,0.0,NA,NA,0.08603087962664385
1969,fasy,10.5,12.661580085754395,0.0490383558861712,NA,NA,0.4193651131427163
1969,fasy,49.5,28.03293800354004,2.3971146726370125,NA,NA,4.349097907673255
1969,fasy,38.5,26.079219818115234,1.39190707869894,NA,NA,9.085995770819274
1969,fasy,58.5,29.012920379638672,3.3730584567614414,NA,NA,1.052365466791791
1969,fasy,59.5,29.097579956054688,3.488883926952497,NA,NA,0.8590242588422525
1969,fasy,7.5,9.904886245727539,0.015971276509642456,NA,NA,0.19785428668834404
1969,fasy,28.5,23.140058517456055,0.6942705381365513,NA,NA,6.850894341687706
1969,fasy,86.5,30.334177017211914,7.049326828866266,NA,NA,1.1615188224374522E-4
1969,fasy,92.5,30.448022842407227,7.9282668726991306,NA,NA,6.536939329806586E-6
1969,fasy,85.5,30.31170082092285,6.905298758225152,NA,NA,1.8176822166085936E-4
1969,fasy,22.5,20.572492599487305,0.38915093457895267,NA,NA,3.7422972306585702
1969,fasy,11.5,13.500718116760254,0.06419267681621042,NA,NA,0.5290110600440607
1969,fasy,17.5,17.80128288269043,0.20412947009671545,NA,NA,1.7619617413738013
1969,fasy,0.5,1.9324241876602173,0.0,NA,NA,0.02496111117330072
1969,fasy,32.5,24.48665428161621,0.9461833544885424,NA,NA,8.551765179195039
1969,fasy,8.5,10.865158081054688,0.02504131268273197,NA,NA,0.2564676883593841
1969,fasy,88.5,30.375930786132812,7.339571417200344,NA,NA,4.615601780566842E-5
1969,fasy,96.5,30.507173538208008,8.526872998237842,NA,NA,8.026748088280474E-7
1969,fasy,90.5,30.41375732421875,7.6326034942519625,NA,NA,1.7687959469338058E-5
1969,fasy,23.5,21.05267906188965,0.43376486332528996,NA,NA,4.234010953893266
1969,fasy,48.5,27.89515495300293,2.2966389688834186,NA,NA,4.866072640792481
1969,fasy,70.5,29.800283432006836,4.8472664974233926,NA,NA,0.050618984814334016
1969,fasy,74.5,29.975332260131836,5.375427511770955,NA,NA,0.0137723373613237
1969,fasy,42.5,26.912174224853516,1.7309785159410007,NA,NA,7.891384150113633
1969,fasy,91.5,30.431312561035156,7.7801156696763485,NA,NA,1.0801776296209177E-5
1969,fasy,21.5,20.0690975189209,0.347068790249703,NA,NA,3.277829513219419
1969,fasy,80.5,30.18108367919922,6.196908784785288,NA,NA,0.0014890317829963562
1969,fasy,98.5,30.532636642456055,8.829512558864204,NA,NA,2.6604786360651567E-7
1969,fasy,55.5,28.732675552368164,3.034081132594375,NA,NA,1.83240315425504
1969,fasy,68.5,29.698989868164062,4.589582283831002,NA,NA,0.09190461383949496
1969,fasy,101.5,30.56639862060547,9.28721994433231,NA,NA,4.743011562460471E-8
1969,fasy,12.5,14.302474975585938,0.08157509408836146,NA,NA,0.6613006707949686
1969,fasy,103.5,30.586273193359375,9.594640076970576,NA,NA,1.4357979363266142E-8
1969,fasy,54.5,28.62977409362793,2.9240213089057563,NA,NA,2.1648584088326537
1969,fasy,57.5,28.92402458190918,3.2586298845490673,NA,NA,1.277584328104697
1969,fasy,50.5,28.164188385009766,2.4992696542846575,NA,NA,3.851958524454035
1969,fasy,78.5,30.119131088256836,5.919419053422133,NA,NA,0.003241090800578255
1969,fasy,35.5,25.34022331237793,1.1592308493760426,NA,NA,9.181973401397832
1969,fasy,53.5,28.521732330322266,2.8154784194080227,NA,NA,2.53454372491566
1969,fasy,79.5,30.150869369506836,6.057723858638098,NA,NA,0.002206818756984843
1969,fasy,2.5,4.431981563568115,0.0,NA,NA,0.04718844531494318
1969,fasy,60.5,29.17820167541504,3.6060773142995646,NA,NA,0.6948740555199447
1969,fasy,95.5,30.493465423583984,8.376359237850489,NA,NA,1.3753791130566467E-6
1969,fasy,65.5,29.527143478393555,4.211593516829641,NA,NA,0.21005686433529436
1969,fasy,15.5,16.498123168945312,0.1477824947613947,NA,NA,1.2234104047619423
1969,fasy,41.5,26.71876335144043,1.6432310943067119,NA,NA,8.286388760142755
1969,fasy,45.5,27.43931770324707,2.0056283895086495,NA,NA,6.454873143085163
1969,fasy,5.5,7.853119850158691,0.0,NA,NA,0.11459253309082382
1969,fasy,56.5,28.8306827545166,3.145627488592957,NA,NA,1.5370018494721063
1969,fasy,76.5,30.050765991210938,5.645533959880461,NA,NA,0.006803396145288377
1969,fasy,13.5,15.068330764770508,0.10126092434817374,NA,NA,0.8192094153191384
1969,fasy,93.5,30.463924407958984,8.077036768337598,NA,NA,3.929829908554864E-6
1970,fasy,70.5,29.836849212646484,4.8532142288888025,NA,NA,0.05737953548858827
1970,fasy,74.5,30.012123107910156,5.382025154579806,NA,NA,0.015950939802022043
1970,fasy,86.5,30.371427536010742,7.057983436936062,NA,NA,1.4443792944635893E-4
1970,fasy,35.5,25.371068954467773,1.1606419348048713,NA,NA,9.038526591132813
1970,fasy,2.5,4.435999870300293,0.0,NA,NA,0.043925237687285436
1970,fasy,40.5,26.548133850097656,1.559345884458863,NA,NA,8.616181249894064
1970,fasy,94.5,30.516498565673828,8.236512117107061,NA,NA,3.054577523345769E-6
1970,fasy,84.5,30.325281143188477,6.770330675551904,NA,NA,3.461635154949849E-4
1970,fasy,51.5,28.323841094970703,2.606256926864704,NA,NA,3.5128562339903895
1970,fasy,15.5,16.517623901367188,0.14795717322981608,NA,NA,1.1538239880659535
1970,fasy,61.5,29.290847778320312,3.729177321227095,NA,NA,0.6040286537047295
1970,fasy,27.5,22.78882598876953,0.6380169483891417,NA,NA,6.111055894832755
1970,fasy,39.5,26.334842681884766,1.4754560355941804,NA,NA,8.857028717344052
1970,fasy,28.5,23.168079376220703,0.6951112471900268,NA,NA,6.622823439049311
1970,fasy,45.5,27.472854614257812,2.0080797106948034,NA,NA,6.558791922425145
1970,fasy,79.5,30.187885284423828,6.065160864456867,NA,NA,0.0026295835748073614
1970,fasy,96.5,30.544647216796875,8.537347036342481,NA,NA,1.0697080274955245E-6
