"year","species","D_cm","H_m","V_m3","X_utm","Y_utm"
1998,"piab",37.1693,24.503,NA,NA,NA
1998,"piab",36.9127,24.3813,NA,NA,NA
1998,"piab",39.8638,25.7541,NA,NA,NA
1998,"piab",38.6704,25.2059,NA,NA,NA
1998,"piab",36.6658,24.2639,NA,NA,NA
1998,"piab",36.4037,24.1387,NA,NA,NA
1998,"piab",35.8374,23.8667,NA,NA,NA
1998,"piab",32.3518,22.144,NA,NA,NA
1998,"piab",31.2818,21.5979,NA,NA,NA
1998,"piab",31.0431,21.4749,NA,NA,NA
1998,"piab",30.6043,21.2478,NA,NA,NA
1998,"piab",30.2427,21.0596,NA,NA,NA
1998,"piab",29.3958,20.615,NA,NA,NA
1998,"piab",28.344,20.0553,NA,NA,NA
1998,"piab",28.1147,19.9322,NA,NA,NA
1998,"piab",28.1147,19.9322,NA,NA,NA
1998,"piab",26.6567,19.14,NA,NA,NA
1998,"piab",26.5294,19.0701,NA,NA,NA
1998,"piab",25.9052,18.7253,NA,NA,NA
1998,"piab",25.3,18.388,NA,NA,NA
1998,"piab",25,18.2198,NA,NA,NA
1998,"piab",24.5995,17.9941,NA,NA,NA
1998,"piab",23.9989,17.6532,NA,NA,NA
1998,"piab",23.7013,17.4833,NA,NA,NA
1998,"piab",22.8007,16.9645,NA,NA,NA
1998,"piab",22.7006,16.9064,NA,NA,NA
1998,"piab",21.5001,16.2035,NA,NA,NA
1998,"piab",21.4001,16.1444,NA,NA,NA
1998,"piab",19.8,15.1876,NA,NA,NA
1998,"piab",18.3002,14.2708,NA,NA,NA
1998,"piab",18.2002,14.209,NA,NA,NA
1998,"piab",13.9017,11.4674,NA,NA,NA
1998,"piab",9.6949,8.6182,NA,NA,NA
1998,"piab",8.6013,7.8494,NA,NA,NA
1998,"piab",33.5523,22.7469,NA,NA,NA
1998,"piab",32.5015,22.2197,NA,NA,NA
1998,"piab",32.0612,21.9965,NA,NA,NA
1998,"piab",31.1939,21.5526,NA,NA,NA
1998,"piab",30.3604,21.1209,NA,NA,NA
1998,"piab",30.1122,20.9914,NA,NA,NA
1998,"piab",29.6879,20.7689,NA,NA,NA
1998,"piab",28.8489,20.325,NA,NA,NA
1998,"piab",28.2038,19.9801,NA,NA,NA
1998,"piab",28,19.8705,NA,NA,NA
1998,"piab",27.8,19.7626,NA,NA,NA
1998,"piab",27.3,19.4916,NA,NA,NA
1998,"piab",27.3,19.4916,NA,NA,NA
1998,"piab",27.1,19.3826,NA,NA,NA
1998,"piab",26.2,18.8885,NA,NA,NA
1998,"piab",50.9103,30.4131,NA,NA,NA
1998,"piab",43.5356,27.3841,NA,NA,NA
1998,"piab",40.5183,26.0508,NA,NA,NA
