"year","species","D","H"
1999,"piab",24.5995,17.9941
1999,"piab",23.9989,17.6532
1999,"piab",23.7013,17.4833
1999,"piab",22.8007,16.9645
1999,"piab",22.7006,16.9064
1999,"piab",21.5001,16.2035
1999,"piab",21.4001,16.1444
1999,"piab",19.8,15.1876
1999,"piab",18.3002,14.2708
1999,"piab",18.2002,14.209
1999,"piab",13.9017,11.4674
1999,"piab",9.6949,8.6182
1999,"piab",8.6013,7.8494
1999,"piab",32.2724,22.1037
1999,"piab",31.3679,21.6421
1999,"piab",30.4796,21.183
1999,"piab",30.2064,21.0406
1999,"piab",29.7588,20.8062
1999,"piab",28.8825,20.3429
1999,"piab",28.2038,19.9801
1999,"piab",28,19.8705
1999,"piab",27.8,19.7626
1999,"piab",27.3,19.4916
1999,"piab",27.3,19.4916
1999,"piab",27.1,19.3826
1999,"piab",26.2,18.8885
1999,"piab",52.2692,30.9377
1999,"piab",44.5815,27.8331
1999,"piab",41.3334,26.4166
1999,"piab",35.069,23.4942
1999,"piab",33.4117,22.6768
1999,"piab",32.1676,22.0506
1999,"piab",31.0248,21.4654
1999,"piab",31.0248,21.4654
1999,"piab",49.0177,29.6656
1999,"piab",44.1286,27.6395
1999,"piab",43.2249,27.2494
1999,"piab",38.3824,25.0721
1999,"piab",36.1999,24.0411
1999,"piab",31.6687,21.7963
1999,"piab",30.8895,21.3956
1999,"piab",30.7264,21.3111
1999,"piab",30.061,20.9646
1999,"piab",29.5033,20.6717
1999,"piab",29.2536,20.5398
1999,"piab",28.7887,20.293
1999,"piab",27.9587,19.8483
1999,"piab",27.9587,19.8483
1999,"piab",26.611,19.1149
1999,"piab",26.1,18.8332
1999,"piab",25.7,18.6112
1999,"piab",25.3,18.388
1999,"piab",21.5001,16.2035
1999,"piab",21.1,15.9667
1999,"piab",20.0001,15.3084
1999,"piab",18.7001,14.5172
1999,"piab",17.0004,13.4605
1999,"piab",16.9004,13.3975
1999,"piab",16.1007,12.8907
1999,"piab",15.4009,12.4426
1999,"piab",15.0011,12.1846
1999,"piab",14.5014,11.86
1999,"piab",14.3015,11.7295
1999,"piab",13.2021,11.0053
1999,"piab",12.9024,10.8059
1999,"piab",12.103,10.2699
1999,"piab",11.104,9.5915
1999,"piab",9.0016,8.1322
1999,"piab",52.7923,31.1369
1999,"piab",41.6053,26.5377
1999,"piab",40.7221,26.1427
1999,"piab",36.2998,24.089
1999,"piab",35.2648,23.5895
1999,"piab",34.3445,23.1393
1999,"piab",33.8438,22.8918
1999,"piab",33.4164,22.6792
1999,"piab",47.0221,28.8555
1999,"piab",45.5505,28.2432
1999,"piab",37.7053,24.7557
1999,"piab",37.378,24.6016
1999,"piab",36.6344,24.2489
1999,"piab",36.4164,24.1448
1999,"piab",35.6814,23.7915
1999,"piab",35.0571,23.4884
1999,"piab",34.5425,23.2366
1999,"piab",16.4006,13.0814
1999,"piab",16.1007,12.8907
1999,"piab",16.1007,12.8907
1999,"piab",16.1007,12.8907
1999,"piab",15.1011,12.2492
1999,"piab",14.7013,11.9901
1999,"piab",14.3015,11.7295
1999,"piab",10.7045,9.3175
1999,"piab",9.7949,8.688
1999,"piab",9.3948,8.4084
1999,"piab",20.1005,15.3689
1999,"piab",18.5001,14.3942
1999,"piab",13.402,11.1378
1999,"piab",12.4028,10.4716
1999,"piab",27.5,19.6002
1999,"piab",27.4,19.5459
1999,"piab",25.6,18.5556
1999,"piab",24.5995,17.9941
1999,"piab",34.7088,23.3182
1999,"piab",33.0211,22.4814
1999,"piab",31.2947,21.6045
1999,"piab",30.9903,21.4476
1999,"piab",30.3899,21.1363
1999,"piab",28.7857,20.2914
1999,"piab",27.7711,19.747
1999,"piab",27.6297,19.6705
1999,"piab",26.7706,19.2025
1999,"piab",26.6371,19.1292
1999,"piab",25.9034,18.7243
1999,"piab",25.2326,18.3503
1999,"piab",23.5034,17.3698
1999,"piab",21.4001,16.1444
1999,"piab",17.8002,13.9609
1999,"piab",11.3038,9.728
1999,"piab",10.2951,9.0352
1999,"piab",10.2951,9.0352
1999,"piab",28.0828,19.915
1999,"piab",27.6499,19.6814
1999,"piab",26.2201,18.8996
1999,"piab",26.1,18.8332
1999,"piab",44.9195,27.9768
1999,"piab",43.1711,27.226
1999,"piab",40.2638,25.9358
1999,"piab",38.9776,25.3479
1999,"piab",38.3859,25.0738
1999,"piab",38.3859,25.0738
1999,"piab",38.0684,24.9258
1999,"piab",33.8841,22.9118
1999,"piab",32.7827,22.3615
1999,"piab",20.9,15.8477
1999,"piab",25.5,18.4998
1999,"piab",25,18.2198
1999,"piab",24.6996,18.0507
1999,"piab",24.099,17.7102
1999,"piab",9.895,8.7576
1999,"piab",7.4004,6.9913
1999,"piab",22.0003,16.4978
1999,"piab",29.9826,20.9236
1999,"piab",29.8281,20.8426
1999,"piab",22.7006,16.9064
1999,"piab",21.8002,16.3804
1999,"piab",20.9,15.8477
1999,"piab",25.7,18.6112
1999,"piab",26.1234,18.8461
1999,"piab",25.8005,18.6671
1999,"piab",22.2003,16.615
1999,"piab",20.0001,15.3084
1999,"piab",23.5012,17.3685
1999,"piab",23.5012,17.3685
1999,"piab",25.5,18.4998
1999,"piab",25,18.2198
1999,"piab",24.6996,18.0507
1999,"piab",29.3461,20.5887
1999,"piab",29.2007,20.5118
1999,"piab",28.2419,20.0006
1999,"piab",28.2419,20.0006
1999,"piab",18.4002,14.3325
1999,"piab",18.1002,14.1471
1999,"piab",17.5003,13.7739
1999,"piab",14.9012,12.1198
1999,"piab",26.1,18.8332
