year,species,D_cm,H_m,V_m3,X_utm,Y_utm
1967,piab,13.5,15.684070587158203,0.11466815544651753,NA,NA
1967,piab,13.5,15.684070587158203,0.11466815544651753,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,32.5,24.829267501831055,1.0085047508029699,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,38.5,26.326757431030273,1.4602932052496782,NA,NA
1967,piab,40.5,26.734375,1.6255830071465038,NA,NA
1967,piab,40.5,26.734375,1.6255830071465038,NA,NA
1967,piab,40.5,26.734375,1.6255830071465038,NA,NA
1967,piab,40.5,26.734375,1.6255830071465038,NA,NA
1967,piab,40.5,26.734375,1.6255830071465038,NA,NA
1967,piab,40.5,26.734375,1.6255830071465038,NA,NA
1967,piab,40.5,26.734375,1.6255830071465038,NA,NA
1967,piab,40.5,26.734375,1.6255830071465038,NA,NA
1967,piab,40.5,26.734375,1.6255830071465038,NA,NA
1967,piab,40.5,26.734375,1.6255830071465038,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
1967,piab,26.5,22.809770584106445,0.6315333487942395,NA,NA
