"site","year","species","D_cm","H_m","V_m3","X","Y","weight"
3973,2000,"Fagus sylvatica",39.7151918989,NA,NA,NA,NA,14.14
3973,2000,"Picea abies",55.4935809648235,NA,NA,NA,NA,14.14
3973,2000,"Picea abies",37.6695623157735,NA,NA,NA,NA,14.14
3973,2000,"Picea abies",38.0928630163167,NA,NA,NA,NA,14.14
3973,2000,"Picea abies",37.0316075661637,NA,NA,NA,NA,14.14
3973,2000,"Picea abies",35.5450489496042,NA,NA,NA,NA,39.28
3973,2000,"Fagus sylvatica",20.6752056862502,NA,NA,NA,NA,39.29
3973,2000,"Fagus sylvatica",29.4752673197376,NA,NA,NA,NA,39.28
3973,2000,"Picea abies",33.9561694731697,NA,NA,NA,NA,39.28
3973,2000,"Picea abies",28.9675346199672,NA,NA,NA,NA,39.29
3973,2000,"Fagus sylvatica",24.1180074758944,NA,NA,NA,NA,39.29
3973,2000,"Fagus sylvatica",8.8195972862799,NA,NA,NA,NA,88.41
3973,2000,"Fagus sylvatica",6.85572974789591,NA,NA,NA,NA,88.41
3973,2000,"Picea abies",10.7168778272684,NA,NA,NA,NA,88.41
4740,2000,"Picea abies",93.585109003898,NA,NA,NA,NA,14.13
4740,2000,"Picea abies",59.8455960456585,NA,NA,NA,NA,14.14
4740,2000,"Abies alba",46.6963959471056,NA,NA,NA,NA,14.14
4740,2000,"Abies alba",40.9668179957973,NA,NA,NA,NA,14.14
4740,2000,"Abies alba",49.8811367049659,NA,NA,NA,NA,14.14
4740,2000,"Fagus sylvatica",38.6327101449937,NA,NA,NA,NA,14.14
4740,2000,"Abies alba",29.9326225734334,NA,NA,NA,NA,39.28
4740,2000,"Fagus sylvatica",22.829831015463,NA,NA,NA,NA,39.29
4740,2000,"Sorbus aria",24.8129179016233,NA,NA,NA,NA,39.29
4740,2000,"Sorbus aria",23.2213684707044,NA,NA,NA,NA,39.29
4740,2000,"Sorbus aria",27.6853334876336,NA,NA,NA,NA,39.29
4740,2000,"Sorbus aria",22.592375308693,NA,NA,NA,NA,39.29
4740,2000,"Sorbus aria",27.4705846933924,NA,NA,NA,NA,39.29
4740,2000,"Fagus sylvatica",27.8837178888186,NA,NA,NA,NA,39.29
4740,2000,"Abies alba",16.0254286953032,NA,NA,NA,NA,88.4
4740,2000,"Quercus robur",24.7095862474569,NA,NA,NA,NA,39.29
5946,2000,"Abies alba",68.6663456778768,NA,NA,NA,NA,14.14
5946,2000,"Abies alba",41.926673342416,NA,NA,NA,NA,14.14
5946,2000,"Abies alba",55.8190901563444,NA,NA,NA,NA,14.14
5946,2000,"Abies alba",51.7827865419565,NA,NA,NA,NA,14.14
5946,2000,"Abies alba",39.5820021689263,NA,NA,NA,NA,14.14
5946,2000,"Abies alba",61.2352839095361,NA,NA,NA,NA,14.14
5946,2000,"Picea abies",24.4055379104136,NA,NA,NA,NA,39.29
5946,2000,"Fagus sylvatica",8.37373530474112,NA,NA,NA,NA,88.41
5946,2000,"Fagus sylvatica",19.19627143499,NA,NA,NA,NA,88.39
5946,2000,"Fagus sylvatica",8.50128740009611,NA,NA,NA,NA,88.41
5946,2000,"Fagus sylvatica",13.2219274715717,NA,NA,NA,NA,88.41
5946,2000,"Fagus sylvatica",20.1121297879563,NA,NA,NA,NA,88.39
5946,2000,"Fagus sylvatica",8.93221246593864,NA,NA,NA,NA,88.41
5946,2000,"Fagus sylvatica",8.52082305288861,NA,NA,NA,NA,88.41
9974,2000,"Abies alba",28.6528154446085,NA,NA,NA,NA,39.29
9974,2000,"Quercus petraea",15.2601521675957,NA,NA,NA,NA,88.4
9974,2000,"Quercus petraea",16.3336667010258,NA,NA,NA,NA,88.4
9974,2000,"Quercus petraea",12.2955006862891,NA,NA,NA,NA,88.41
9974,2000,"Sorbus aria",6.88400318338851,NA,NA,NA,NA,88.42
9974,2000,"Acer opalus",6.69537581136138,NA,NA,NA,NA,265.25
9974,2000,"Quercus petraea",14.5236698895756,NA,NA,NA,NA,88.41
9974,2000,"Quercus petraea",18.0250786375973,NA,NA,NA,NA,88.4
9974,2000,"Quercus petraea",12.1956381806366,NA,NA,NA,NA,88.41
9974,2000,"Quercus petraea",13.2504303448404,NA,NA,NA,NA,88.41
9974,2000,"Tilia platyphyllos",9.97116756364004,NA,NA,NA,NA,88.41
9974,2000,"Tilia platyphyllos",11.562716994559,NA,NA,NA,NA,88.41
9974,2000,"Tilia platyphyllos",18.1360369021199,NA,NA,NA,NA,88.4
9974,2000,"Quercus petraea",9.64915909116623,NA,NA,NA,NA,88.41
11212,2000,"Fagus sylvatica",28.2560359962836,NA,NA,NA,NA,39.29
11212,2000,"Fagus sylvatica",23.1435421645505,NA,NA,NA,NA,39.29
11212,2000,"Fagus sylvatica",26.1404819726559,NA,NA,NA,NA,39.29
11212,2000,"Fagus sylvatica",25.0534014816532,NA,NA,NA,NA,39.29
11212,2000,"Fagus sylvatica",23.7801619369181,NA,NA,NA,NA,39.29
11212,2000,"Sorbus aria",7.95774715459477,NA,NA,NA,NA,88.42
11212,2000,"Sorbus aria",10.8225361302489,NA,NA,NA,NA,88.41
11212,2000,"Sorbus aria",10.0747286555826,NA,NA,NA,NA,88.41
11212,2000,"Fagus sylvatica",13.481630399378,NA,NA,NA,NA,88.41
11212,2000,"Fagus sylvatica",15.5041048961395,NA,NA,NA,NA,88.4
11212,2000,"Fagus sylvatica",18.5745885783186,NA,NA,NA,NA,88.4
11212,2000,"Fagus sylvatica",11.890080968459,NA,NA,NA,NA,88.41
11212,2000,"Fagus sylvatica",19.323823530345,NA,NA,NA,NA,88.4
11212,2000,"Fagus sylvatica",19.8478281230538,NA,NA,NA,NA,88.39
11212,2000,"Fagus sylvatica",14.7744055969056,NA,NA,NA,NA,88.4
13756,2000,"Quercus petraea",25.6270711675558,NA,NA,NA,NA,39.29
13756,2000,"Quercus petraea",25.6457935367821,NA,NA,NA,NA,39.29
13756,2000,"Quercus petraea",22.8995894360067,NA,NA,NA,NA,39.29
13756,2000,"Quercus petraea",12.8322579530041,NA,NA,NA,NA,176.82
13756,2000,"Quercus petraea",15.0604271562907,NA,NA,NA,NA,176.81
13756,2000,"Quercus petraea",20.2532478408838,NA,NA,NA,NA,176.79
13756,2000,"Quercus petraea",20.6714202327201,NA,NA,NA,NA,176.78
13756,2000,"Quercus petraea",18.9800082961487,NA,NA,NA,NA,176.79
13756,2000,"Quercus petraea",18.8801457904962,NA,NA,NA,NA,176.79
13756,2000,"Acer opalus",12.5274343242303,NA,NA,NA,NA,88.41
13756,2000,"Carpinus betulus",12.65786781164,NA,NA,NA,NA,88.41
15569,2000,"Castanea sativa",85.0637780945141,NA,NA,NA,NA,14.14
15569,2000,"Castanea sativa",115.321856169146,NA,NA,NA,NA,14.13
15569,2000,"Populus nigra",96.1143324067923,NA,NA,NA,NA,14.13
15569,2000,"Populus nigra",90.5918766393692,NA,NA,NA,NA,14.13
15569,2000,"Carpinus betulus",22.6202012623864,NA,NA,NA,NA,39.29
15569,2000,"Castanea sativa",21.7201107439397,NA,NA,NA,NA,39.29
15569,2000,"Carpinus betulus",28.6680890998784,NA,NA,NA,NA,39.28
15569,2000,"Fraxinus excelsior",27.7971724589676,NA,NA,NA,NA,39.29
15569,2000,"Fraxinus excelsior",25.0365958442914,NA,NA,NA,NA,39.29
15569,2000,"Castanea sativa",9.21234781215836,NA,NA,NA,NA,88.41
15569,2000,"Corylus avellana",10.3036481192307,NA,NA,NA,NA,176.82
15569,2000,"Carpinus betulus",19.7731037350146,NA,NA,NA,NA,88.39
15569,2000,"Castanea sativa",15.0542420212517,NA,NA,NA,NA,88.4
15569,2000,"Carpinus betulus",17.4325161043968,NA,NA,NA,NA,88.4
15569,2000,"Acer campestre",9.45768422545481,NA,NA,NA,NA,88.41
15569,2000,"Carpinus betulus",19.4737392446406,NA,NA,NA,NA,88.39
17029,2000,"Fagus sylvatica",49.6069327604864,NA,NA,NA,NA,14.14
17029,2000,"Picea abies",75.7630928207112,NA,NA,NA,NA,14.14
17029,2000,"Betula pendula",41.9831612323536,NA,NA,NA,NA,14.14
17029,2000,"Populus tremula",38.6987249636809,NA,NA,NA,NA,14.14
17029,2000,"Prunus avium",23.0281329245751,NA,NA,NA,NA,39.29
17029,2000,"Picea abies",31.5186861297855,NA,NA,NA,NA,39.28
17029,2000,"Prunus avium",31.7275409115184,NA,NA,NA,NA,39.28
17029,2000,"Prunus avium",25.2547087747412,NA,NA,NA,NA,39.29
17029,2000,"Quercus petraea",23.7546565889055,NA,NA,NA,NA,39.29
17029,2000,"Quercus petraea",24.6721415090044,NA,NA,NA,NA,39.29
17029,2000,"Quercus petraea",25.8642409173133,NA,NA,NA,NA,39.29
17029,2000,"Picea abies",28.1182632643964,NA,NA,NA,NA,39.29
17029,2000,"Carpinus betulus",12.9951230936335,NA,NA,NA,NA,88.41
17029,2000,"Carpinus betulus",14.3807810656999,NA,NA,NA,NA,88.4
17423,2000,"Picea abies",40.3223671968455,NA,NA,NA,NA,14.14
17423,2000,"Abies alba",36.613846391248,NA,NA,NA,NA,14.14
17423,2000,"Abies alba",48.3880283880035,NA,NA,NA,NA,14.14
17423,2000,"Picea abies",38.3068495767621,NA,NA,NA,NA,14.14
17423,2000,"Picea abies",28.1202657302598,NA,NA,NA,NA,39.29
17423,2000,"Abies alba",21.8616572406801,NA,NA,NA,NA,39.29
17423,2000,"Abies alba",32.3757348608798,NA,NA,NA,NA,39.28
17423,2000,"Fagus sylvatica",29.0638779066875,NA,NA,NA,NA,39.28
17423,2000,"Abies alba",31.4125957222163,NA,NA,NA,NA,39.28
17423,2000,"Acer pseudoplatanus",21.1381035534452,NA,NA,NA,NA,39.29
17423,2000,"Acer pseudoplatanus",31.1081905867034,NA,NA,NA,NA,39.28
17423,2000,"Acer pseudoplatanus",28.8963236856696,NA,NA,NA,NA,39.28
17423,2000,"Fagus sylvatica",15.2053306627482,NA,NA,NA,NA,88.4
17423,2000,"Picea abies",14.537263950095,NA,NA,NA,NA,88.4
17423,2000,"Picea abies",8.06474043481756,NA,NA,NA,NA,88.41
17423,2000,"Picea abies",8.27872699526311,NA,NA,NA,NA,88.41
17423,2000,"Abies alba",11.3607147886599,NA,NA,NA,NA,88.41
17890,2000,"Populus tremula",41.9995182630522,NA,NA,NA,NA,14.14
17890,2000,"Castanea sativa",41.9982660890889,NA,NA,NA,NA,14.14
17890,2000,"Picea abies",39.5774191670127,NA,NA,NA,NA,14.14
17890,2000,"Picea abies",39.3661025610519,NA,NA,NA,NA,14.14
17890,2000,"Picea abies",39.3654350724306,NA,NA,NA,NA,14.14
17890,2000,"Tilia cordata",38.9297405960089,NA,NA,NA,NA,14.14
17890,2000,"Fraxinus excelsior",39.6802688095584,NA,NA,NA,NA,14.14
17890,2000,"Fraxinus excelsior",50.6070173007851,NA,NA,NA,NA,14.14
17890,2000,"Tilia cordata",38.0707454190437,NA,NA,NA,NA,14.14
17890,2000,"Populus tremula",40.726278718317,NA,NA,NA,NA,14.14
17890,2000,"Abies alba",43.1966290951063,NA,NA,NA,NA,14.14
17890,2000,"Acer campestre",23.7707609022236,NA,NA,NA,NA,39.29
17890,2000,"Tilia cordata",25.3459765820484,NA,NA,NA,NA,39.29
17890,2000,"Picea abies",20.5844842989659,NA,NA,NA,NA,88.39
17890,2000,"Acer campestre",11.8853804511118,NA,NA,NA,NA,88.41
17890,2000,"Abies alba",15.9187781012344,NA,NA,NA,NA,88.4
19112,2000,"Picea abies",49.2337090327494,NA,NA,NA,NA,14.14
19112,2000,"Picea abies",43.9280992706054,NA,NA,NA,NA,14.14
19112,2000,"Abies alba",45.4133050262359,NA,NA,NA,NA,14.14
19112,2000,"Picea abies",53.1590859699353,NA,NA,NA,NA,14.14
19112,2000,"Fagus sylvatica",15.6167200757983,NA,NA,NA,NA,265.21
19112,2000,"Fagus sylvatica",8.07036233425354,NA,NA,NA,NA,265.25
19112,2000,"Fagus sylvatica",13.0702409863279,NA,NA,NA,NA,265.22
19112,2000,"Fagus sylvatica",7.75205244806975,NA,NA,NA,NA,265.25
19112,2000,"Fagus sylvatica",9.3436018789887,NA,NA,NA,NA,265.24
19112,2000,"Fagus sylvatica",16.9830391473997,NA,NA,NA,NA,88.4
19112,2000,"Acer pseudoplatanus",15.2843086375728,NA,NA,NA,NA,88.4
19112,2000,"Picea abies",12.8387212389533,NA,NA,NA,NA,88.41
19783,2000,"Picea abies",31.0933829633789,NA,NA,NA,NA,39.28
19783,2000,"Picea abies",27.1666710489507,NA,NA,NA,NA,39.29
19783,2000,"Salix caprea",14.1744762410557,NA,NA,NA,NA,88.41
19783,2000,"Salix caprea",12.3620471509835,NA,NA,NA,NA,88.41
19783,2000,"Salix caprea",13.0960971503816,NA,NA,NA,NA,88.41
19970,2000,"Picea abies",35.3377372753698,NA,NA,NA,NA,14.14
19970,2000,"Picea abies",38.8378110461492,NA,NA,NA,NA,14.14
19970,2000,"Picea abies",31.5193536184067,NA,NA,NA,NA,39.28
19970,2000,"Abies alba",27.1810517759378,NA,NA,NA,NA,39.28
19970,2000,"Picea abies",32.5792740913174,NA,NA,NA,NA,39.28
19970,2000,"Acer pseudoplatanus",14.3619835835267,NA,NA,NA,NA,88.4
19970,2000,"Fraxinus excelsior",8.27180243834087,NA,NA,NA,NA,88.41
19970,2000,"Fraxinus excelsior",6.25631255944772,NA,NA,NA,NA,88.42
19970,2000,"Fraxinus excelsior",7.9520743513445,NA,NA,NA,NA,88.41
19970,2000,"Abies alba",3.72456131229384,NA,NA,NA,NA,88.42
19970,2000,"Fraxinus excelsior",6.14642739521962,NA,NA,NA,NA,88.41
19970,2000,"Picea abies",11.5681516487027,NA,NA,NA,NA,88.41
19970,2000,"Picea abies",15.07289783983,NA,NA,NA,NA,88.39
19970,2000,"Picea abies",12.8400562161956,NA,NA,NA,NA,88.41
19970,2000,"Fraxinus excelsior",10.9253302904142,NA,NA,NA,NA,88.41
19970,2000,"Abies alba",11.7823914768676,NA,NA,NA,NA,88.41
19970,2000,"Fraxinus excelsior",14.2126415132299,NA,NA,NA,NA,88.4
24741,2000,"Picea abies",40.4266905225837,NA,NA,NA,NA,14.14
24741,2000,"Picea abies",45.7323002847277,NA,NA,NA,NA,14.14
24741,2000,"Picea abies",40.5323488255641,NA,NA,NA,NA,14.14
24741,2000,"Picea abies",48.8090733549639,NA,NA,NA,NA,14.14
24741,2000,"Picea abies",41.169636086553,NA,NA,NA,NA,14.14
24741,2000,"Picea abies",59.5266186708534,NA,NA,NA,NA,14.14
24741,2000,"Picea abies",33.3182147235599,NA,NA,NA,NA,39.28
24741,2000,"Picea abies",12.0971106522263,NA,NA,NA,NA,88.41
24741,2000,"Picea abies",7.85342382885653,NA,NA,NA,NA,88.41
24741,2000,"Picea abies",11.3555000654994,NA,NA,NA,NA,88.41
24741,2000,"Picea abies",9.65628986573651,NA,NA,NA,NA,88.41
24741,2000,"Picea abies",7.21680405648895,NA,NA,NA,NA,88.41
24741,2000,"Picea abies",18.7836207279493,NA,NA,NA,NA,88.39
24741,2000,"Picea abies",10.1879188237447,NA,NA,NA,NA,88.41
24741,2000,"Picea abies",10.3999029183269,NA,NA,NA,NA,88.41
27409,2000,"Fraxinus excelsior",5.40134065943648,NA,NA,NA,NA,176.83
27409,2000,"Fraxinus excelsior",7.30410897247642,NA,NA,NA,NA,176.81
27409,2000,"Fraxinus excelsior",7.09852065214584,NA,NA,NA,NA,176.82
27409,2000,"Fraxinus excelsior",5.72390514805797,NA,NA,NA,NA,176.83
27409,2000,"Fraxinus excelsior",9.00412536681089,NA,NA,NA,NA,176.81
27409,2000,"Fraxinus excelsior",7.30694537410153,NA,NA,NA,NA,176.82
34513,2000,"Picea abies",21.3287648401774,NA,NA,NA,NA,39.29
34513,2000,"Acer campestre",11.1517142179344,NA,NA,NA,NA,88.41
34513,2000,"Fraxinus excelsior",8.38026940175639,NA,NA,NA,NA,88.41
34513,2000,"Fraxinus excelsior",16.3365983555386,NA,NA,NA,NA,88.4
34513,2000,"Corylus avellana",7.32810446180011,NA,NA,NA,NA,88.41
34513,2000,"Fraxinus excelsior",15.7013967839836,NA,NA,NA,NA,88.4
34513,2000,"Fraxinus excelsior",14.1084291522521,NA,NA,NA,NA,88.4
34513,2000,"Fraxinus excelsior",17.0802668905092,NA,NA,NA,NA,88.4
35067,2000,"Pinus sylvestris",41.1044839094643,NA,NA,NA,NA,14.14
35067,2000,"Picea abies",37.9885396905783,NA,NA,NA,NA,14.14
35067,2000,"Picea abies",36.8222934260661,NA,NA,NA,NA,14.14
35067,2000,"Picea abies",37.2455941266093,NA,NA,NA,NA,14.14
35067,2000,"Picea abies",42.3398872827922,NA,NA,NA,NA,14.14
35067,2000,"Quercus robur",37.9412942230711,NA,NA,NA,NA,14.14
35067,2000,"Quercus robur",52.5835489875255,NA,NA,NA,NA,14.14
35067,2000,"Picea abies",40.747002874631,NA,NA,NA,NA,14.14
35067,2000,"Quercus robur",41.8608753629291,NA,NA,NA,NA,14.14
35067,2000,"Picea abies",53.7957057423029,NA,NA,NA,NA,14.14
35067,2000,"Picea abies",36.610309331484,NA,NA,NA,NA,14.14
35067,2000,"Populus tremula",36.8717866576951,NA,NA,NA,NA,14.14
35067,2000,"Populus tremula",37.6261008675963,NA,NA,NA,NA,14.14
35067,2000,"Populus tremula",38.3630283642889,NA,NA,NA,NA,14.14
35067,2000,"Picea abies",22.6033393621548,NA,NA,NA,NA,39.29
35067,2000,"Populus tremula",25.0113998577779,NA,NA,NA,NA,39.29
35067,2000,"Populus tremula",29.550659275468,NA,NA,NA,NA,39.29
35067,2000,"Picea abies",26.4223905077392,NA,NA,NA,NA,39.29
35067,2000,"Picea abies",29.1795187145494,NA,NA,NA,NA,39.29
35067,2000,"Picea abies",22.0710429155255,NA,NA,NA,NA,39.29
35067,2000,"Picea abies",27.3773201662906,NA,NA,NA,NA,39.29
35067,2000,"Picea abies",28.8625438056078,NA,NA,NA,NA,39.29
35067,2000,"Picea abies",24.4062053990348,NA,NA,NA,NA,39.29
35067,2000,"Picea abies",17.9330143951362,NA,NA,NA,NA,88.4
35067,2000,"Picea abies",11.7781332774214,NA,NA,NA,NA,88.41
35067,2000,"Picea abies",21.64640723774,NA,NA,NA,NA,88.39
35067,2000,"Picea abies",9.9745997519203,NA,NA,NA,NA,88.41
35598,2000,"Quercus petraea",13.2504303448404,NA,NA,NA,NA,176.82
35598,2000,"Quercus petraea",12.4140855611678,NA,NA,NA,NA,176.82
35598,2000,"Quercus petraea",18.0250786375973,NA,NA,NA,NA,176.8
35598,2000,"Quercus petraea",11.559018408269,NA,NA,NA,NA,176.82
35598,2000,"Quercus petraea",11.6588809139215,NA,NA,NA,NA,176.82
35598,2000,"Quercus petraea",12.4140855611678,NA,NA,NA,NA,88.41
35598,2000,"Fraxinus excelsior",11.8830963505907,NA,NA,NA,NA,88.41
35598,2000,"Acer opalus",9.76512591013683,NA,NA,NA,NA,707.3
35598,2000,"Acer pseudoplatanus",11.7828998895511,NA,NA,NA,NA,88.41
35598,2000,"Acer pseudoplatanus",10.509660344816,NA,NA,NA,NA,88.41
35598,2000,"Fraxinus excelsior",9.97323703348792,NA,NA,NA,NA,88.41
35598,2000,"Tilia platyphyllos",16.8627973573847,NA,NA,NA,NA,88.4
35598,2000,"Tilia platyphyllos",20.4601405869928,NA,NA,NA,NA,88.39
35598,2000,"Tilia platyphyllos",19.8311474249814,NA,NA,NA,NA,88.39
41267,2000,"Picea abies",61.1175006131514,NA,NA,NA,NA,14.14
41267,2000,"Picea abies",42.9738371006753,NA,NA,NA,NA,14.14
41267,2000,"Ulmus glabra",20.222511961683,NA,NA,NA,NA,39.29
41267,2000,"Ulmus glabra",6.34331789260727,NA,NA,NA,NA,88.42
41267,2000,"Sorbus aucuparia",12.3028978588691,NA,NA,NA,NA,88.41
41267,2000,"Sorbus aucuparia",13.1466398151218,NA,NA,NA,NA,88.41
41267,2000,"Sorbus aucuparia",13.4649497013056,NA,NA,NA,NA,88.41
46362,2000,"Fagus sylvatica",8.18297751391232,NA,NA,NA,NA,176.83
46362,2000,"Fagus sylvatica",7.95774715459477,NA,NA,NA,NA,176.83
46362,2000,"Fagus sylvatica",10.2985315375401,NA,NA,NA,NA,176.83
46362,2000,"Fagus sylvatica",11.0477664895664,NA,NA,NA,NA,176.82
46362,2000,"Fagus sylvatica",7.86466762772853,NA,NA,NA,NA,176.83
46362,2000,"Fagus sylvatica",9.66191176517249,NA,NA,NA,NA,88.41
46362,2000,"Quercus petraea",10.2857788635338,NA,NA,NA,NA,88.41
46362,2000,"Acer opalus",10.0834357963206,NA,NA,NA,NA,88.41
46362,2000,"Quercus petraea",13.0319829643092,NA,NA,NA,NA,88.41
46362,2000,"Sorbus aria",8.16486933847983,NA,NA,NA,NA,88.41
47342,2000,"Quercus petraea",10.8662315282227,NA,NA,NA,NA,176.82
47342,2000,"Sorbus aria",9.53404336480137,NA,NA,NA,NA,176.82
47342,2000,"Sorbus aria",10.170663137169,NA,NA,NA,NA,176.82
47342,2000,"Sorbus aria",13.8639408483634,NA,NA,NA,NA,176.8
48257,2000,"Abies alba",37.0355230794559,NA,NA,NA,NA,14.14
48257,2000,"Abies alba",39.1586835846959,NA,NA,NA,NA,14.14
48257,2000,"Fagus sylvatica",41.2136618029529,NA,NA,NA,NA,14.14
48257,2000,"Abies alba",8.70265941705353,NA,NA,NA,NA,88.41
48257,2000,"Fagus sylvatica",36.7377877435873,NA,NA,NA,NA,39.28
48257,2000,"Abies alba",47.6480418136121,NA,NA,NA,NA,14.14
48257,2000,"Picea abies",51.5688715162586,NA,NA,NA,NA,14.14
48257,2000,"Abies alba",30.0343474794348,NA,NA,NA,NA,39.28
48257,2000,"Acer pseudoplatanus",61.7684202219079,NA,NA,NA,NA,14.14
48257,2000,"Abies alba",46.3698765808097,NA,NA,NA,NA,14.14
48257,2000,"Abies alba",43.6133800952466,NA,NA,NA,NA,14.14
48257,2000,"Fagus sylvatica",33.6477684086154,NA,NA,NA,NA,39.28
48257,2000,"Fagus sylvatica",33.1237638159067,NA,NA,NA,NA,39.28
48257,2000,"Fagus sylvatica",40.8022723899027,NA,NA,NA,NA,14.14
48257,2000,"Abies alba",49.2379493485086,NA,NA,NA,NA,14.14
48257,2000,"Picea abies",40.5330163141854,NA,NA,NA,NA,14.14
48257,2000,"Abies alba",13.4756658137879,NA,NA,NA,NA,88.41
48257,2000,"Sorbus aria",31.8233620080229,NA,NA,NA,NA,39.28
48719,2000,"Picea abies",43.1858211952574,NA,NA,NA,NA,14.14
48719,2000,"Picea abies",45.8386260763294,NA,NA,NA,NA,14.14
48719,2000,"Picea abies",46.3695875457163,NA,NA,NA,NA,14.14
48719,2000,"Picea abies",49.3407023129721,NA,NA,NA,NA,14.14
48719,2000,"Picea abies",37.774553130133,NA,NA,NA,NA,14.14
48719,2000,"Picea abies",22.8133209908736,NA,NA,NA,NA,39.29
48719,2000,"Picea abies",28.7542155481428,NA,NA,NA,NA,39.29
48719,2000,"Picea abies",32.8929115571531,NA,NA,NA,NA,39.28
48719,2000,"Picea abies",31.0913804975155,NA,NA,NA,NA,39.28
48719,2000,"Picea abies",24.6161870277535,NA,NA,NA,NA,39.29
48719,2000,"Picea abies",33.6351896325014,NA,NA,NA,NA,39.28
51429,2000,"Acer pseudoplatanus",46.7216773119618,NA,NA,NA,NA,14.14
51429,2000,"Acer pseudoplatanus",73.5513201114591,NA,NA,NA,NA,14.14
51429,2000,"Castanea sativa",60.7878688175181,NA,NA,NA,NA,14.14
51429,2000,"Picea abies",42.7611855174719,NA,NA,NA,NA,14.14
51429,2000,"Fagus sylvatica",80.9288537018528,NA,NA,NA,NA,14.14
51429,2000,"Fagus sylvatica",75.6106651635948,NA,NA,NA,NA,14.14
51429,2000,"Fagus sylvatica",41.1941261501604,NA,NA,NA,NA,14.14
51429,2000,"Castanea sativa",40.6220297301543,NA,NA,NA,NA,14.14
51429,2000,"Fagus sylvatica",39.7393262887889,NA,NA,NA,NA,14.14
51429,2000,"Fagus sylvatica",21.3853693326915,NA,NA,NA,NA,39.29
51429,2000,"Carpinus betulus",26.6268659596347,NA,NA,NA,NA,39.29
51429,2000,"Acer pseudoplatanus",27.2830378517471,NA,NA,NA,NA,39.29
51429,2000,"Fraxinus excelsior",27.1605526866,NA,NA,NA,NA,39.29
51429,2000,"Prunus avium",31.1975555522523,NA,NA,NA,NA,39.28
51429,2000,"Prunus avium",34.8024120071345,NA,NA,NA,NA,39.28
51429,2000,"Acer pseudoplatanus",24.7582951652803,NA,NA,NA,NA,39.29
51429,2000,"Carpinus betulus",14.5866725245525,NA,NA,NA,NA,88.4
51429,2000,"Carpinus betulus",18.7247010449418,NA,NA,NA,NA,88.39
51429,2000,"Carpinus betulus",10.4486440041632,NA,NA,NA,NA,88.41
51429,2000,"Carpinus betulus",9.02509524047733,NA,NA,NA,NA,88.41
51429,2000,"Fraxinus excelsior",50.0746098893953,NA,NA,NA,NA,14.14
53063,2000,"Picea abies",62.2844143662848,NA,NA,NA,NA,14.14
53063,2000,"Picea abies",39.2597767694502,NA,NA,NA,NA,14.14
53063,2000,"Fagus sylvatica",46.0618539697833,NA,NA,NA,NA,28.29
53063,2000,"Fagus sylvatica",41.6445868687952,NA,NA,NA,NA,56.58
53063,2000,"Fagus sylvatica",38.5545675338237,NA,NA,NA,NA,42.43
53063,2000,"Fagus sylvatica",40.1461169647426,NA,NA,NA,NA,28.29
53063,2000,"Fagus sylvatica",46.0618539697833,NA,NA,NA,NA,28.29
53063,2000,"Fagus sylvatica",33.6477684086154,NA,NA,NA,NA,117.85
53063,2000,"Fagus sylvatica",31.4391348581215,NA,NA,NA,NA,117.85
53063,2000,"Fagus sylvatica",26.2140258467296,NA,NA,NA,NA,117.87
53063,2000,"Fagus sylvatica",36.9630181029047,NA,NA,NA,NA,117.84
53063,2000,"Fagus sylvatica",30.3520543671189,NA,NA,NA,NA,117.86
53063,2000,"Fagus sylvatica",37.7857969290047,NA,NA,NA,NA,117.84
53063,2000,"Fagus sylvatica",30.3715900199114,NA,NA,NA,NA,39.29
53063,2000,"Fagus sylvatica",11.2534611960914,NA,NA,NA,NA,88.41
53063,2000,"Fagus sylvatica",12.4140855611678,NA,NA,NA,NA,88.41
53063,2000,"Fagus sylvatica",18.2562786921348,NA,NA,NA,NA,88.4
53063,2000,"Fagus sylvatica",22.0759973263403,NA,NA,NA,NA,88.39
100733,2001,"Acer pseudoplatanus",37.889744657373,NA,NA,NA,NA,14.14
100733,2001,"Fagus sylvatica",46.5513859940034,NA,NA,NA,NA,14.14
100733,2001,"Populus tremula",31.9968306406131,NA,NA,NA,NA,39.28
100733,2001,"Populus tremula",26.3020261157212,NA,NA,NA,NA,39.29
100733,2001,"Fagus sylvatica",46.5513859940034,NA,NA,NA,NA,14.14
100733,2001,"Populus tremula",33.8719165312994,NA,NA,NA,NA,39.28
100733,2001,"Populus tremula",26.0666372406545,NA,NA,NA,NA,39.29
100733,2001,"Fagus sylvatica",9.40220883736624,NA,NA,NA,NA,88.41
100733,2001,"Fagus sylvatica",12.3991486454716,NA,NA,NA,NA,88.41
100733,2001,"Acer opalus",10.509660344816,NA,NA,NA,NA,176.82
100733,2001,"Picea abies",7.00415247328566,NA,NA,NA,NA,88.42
100733,2001,"Picea abies",14.1132957609307,NA,NA,NA,NA,88.4
100733,2001,"Fagus sylvatica",14.9260920821495,NA,NA,NA,NA,88.4
100733,2001,"Acer pseudoplatanus",18.1545317139778,NA,NA,NA,NA,88.4
100733,2001,"Carpinus betulus",8.9316222089559,NA,NA,NA,NA,88.41
100733,2001,"Carpinus betulus",9.77413344017611,NA,NA,NA,NA,88.41
100733,2001,"Carpinus betulus",7.54596423688958,NA,NA,NA,NA,88.42
